Brand,Date,Product,Category,City,Price,Quantity,DeliveryTime(min),PaymentMode,Rating,TotalAmount,DeliverySpeed,OrderMonth,OrderWeekday,OrderDay,IsWeekend,RatingCategory
Blinkit,2024-06-10,Coke,Beverages,Mumbai,85,1,19,Card,3.0,85,Medium,June,Monday,10,False,Medium
Zepto,2024-06-11,Rice,Grains,Hyderabad,180,5,12,Upi,3.0,900,Fast,June,Tuesday,11,False,Medium
Zepto,2024-06-12,Rice,Grains,Hyderabad,209,5,18,Card,3.0,1045,Medium,June,Wednesday,12,False,Medium
Blinkit,2024-06-13,Milk,Dairy,Hyderabad,205,2,11,Upi,3.0,410,Fast,June,Thursday,13,False,Medium
Blinkit,2024-06-14,Eggs,Poultry,Mumbai,104,1,13,Card,3.0,104,Fast,June,Friday,14,False,Medium
Blinkit,2024-06-15,Atta,Grains,Hyderabad,76,2,12,Upi,1.0,152,Fast,June,Saturday,15,True,Low
Zepto,2024-06-16,Eggs,Poultry,Chennai,142,4,15,Card,5.0,568,Medium,June,Sunday,16,True,High
Zepto,2024-06-17,Juice,Beverages,Delhi,111,1,9,Upi,3.0,111,Fast,June,Monday,17,False,Medium
Blinkit,2024-06-18,Butter,Dairy,Mumbai,199,2,14,Upi,1.0,398,Fast,June,Tuesday,18,False,Low
Zepto,2024-06-19,Paneer,Dairy,Mumbai,109,5,8,Upi,2.0,545,Fast,June,Wednesday,19,False,Low
Blinkit,2024-06-20,Butter,Dairy,Hyderabad,115,4,22,Upi,3.0,460,Slow,June,Thursday,20,False,Medium
Zepto,2024-06-21,Coke,Beverages,Chennai,212,4,7,Card,1.0,848,Fast,June,Friday,21,False,Low
Zepto,2024-06-22,Butter,Dairy,Delhi,78,3,17,Upi,3.0,234,Medium,June,Saturday,22,True,Medium
Blinkit,2024-06-23,Milk,Dairy,Hyderabad,77,1,24,Card,5.0,77,Slow,June,Sunday,23,True,High
Blinkit,2024-06-24,Paneer,Dairy,Delhi,181,2,19,Cod,3.0,362,Medium,June,Monday,24,False,Medium
Blinkit,2024-06-25,Paneer,Dairy,Chennai,166,1,24,Card,2.0,166,Slow,June,Tuesday,25,False,Low
Blinkit,2024-06-26,Paneer,Dairy,Delhi,158,4,11,Cod,3.0,632,Fast,June,Wednesday,26,False,Medium
Blinkit,2024-06-27,Biscuits,Bakery,Bangalore,71,1,12,Card,4.0,71,Fast,June,Thursday,27,False,High
Blinkit,2024-06-28,Milk,Dairy,Chennai,218,2,25,Card,2.0,436,Slow,June,Friday,28,False,Low
Zepto,2024-06-29,Biscuits,Bakery,Bangalore,77,3,19,Upi,4.0,231,Medium,June,Saturday,29,True,High
Blinkit,2024-06-30,Coke,Beverages,Chennai,140,2,23,Card,4.0,280,Slow,June,Sunday,30,True,High
Zepto,2024-07-01,Snacks,Snacks,Hyderabad,30,2,7,Card,5.0,60,Fast,July,Monday,1,False,High
Zepto,2024-07-02,Bread,Bakery,Bangalore,149,2,17,Cod,4.0,298,Medium,July,Tuesday,2,False,High
Blinkit,2024-07-03,Bread,Bakery,Bangalore,175,3,10,Upi,1.0,525,Fast,July,Wednesday,3,False,Low
Blinkit,2024-07-04,Milk,Dairy,Hyderabad,171,4,18,Upi,5.0,684,Medium,July,Thursday,4,False,High
Zepto,2024-07-05,Milk,Dairy,Bangalore,151,2,20,Cod,3.0,302,Medium,July,Friday,5,False,Medium
Blinkit,2024-07-06,Biscuits,Bakery,Mumbai,87,1,20,Card,3.0,87,Medium,July,Saturday,6,True,Medium
Zepto,2024-07-07,Atta,Grains,Mumbai,240,1,9,Upi,2.0,240,Fast,July,Sunday,7,True,Low
Zepto,2024-07-08,Bread,Bakery,Mumbai,128,2,14,Cod,5.0,256,Fast,July,Monday,8,False,High
Zepto,2024-07-09,Milk,Dairy,Mumbai,221,5,17,Card,3.0,1105,Medium,July,Tuesday,9,False,Medium
Blinkit,2024-07-10,Biscuits,Bakery,Delhi,30,2,25,Card,2.0,60,Slow,July,Wednesday,10,False,Low
Zepto,2024-07-11,Butter,Dairy,Chennai,178,5,12,Cod,5.0,890,Fast,July,Thursday,11,False,High
Blinkit,2024-07-12,Eggs,Poultry,Hyderabad,147,3,12,Cod,2.0,441,Fast,July,Friday,12,False,Low
Blinkit,2024-07-13,Snacks,Snacks,Mumbai,137,4,25,Cod,3.0,548,Slow,July,Saturday,13,True,Medium
Zepto,2024-07-14,Snacks,Snacks,Bangalore,227,1,13,Cod,2.0,227,Fast,July,Sunday,14,True,Low
Zepto,2024-07-15,Biscuits,Bakery,Mumbai,33,4,7,Card,3.0,132,Fast,July,Monday,15,False,Medium
Zepto,2024-07-16,Biscuits,Bakery,Mumbai,184,5,16,Card,3.0,920,Medium,July,Tuesday,16,False,Medium
Zepto,2024-07-17,Butter,Dairy,Chennai,47,3,18,Cod,3.0,141,Medium,July,Wednesday,17,False,Medium
Zepto,2024-07-18,Paneer,Dairy,Mumbai,150,5,11,Cod,3.0,750,Fast,July,Thursday,18,False,Medium
Zepto,2024-07-19,Atta,Grains,Mumbai,54,4,20,Cod,2.0,216,Medium,July,Friday,19,False,Low
Blinkit,2024-07-20,Bread,Bakery,Chennai,212,4,15,Card,2.0,848,Medium,July,Saturday,20,True,Low
Blinkit,2024-07-21,Bread,Bakery,Bangalore,128,4,24,Upi,5.0,512,Slow,July,Sunday,21,True,High
Zepto,2024-07-22,Coke,Beverages,Hyderabad,66,4,16,Upi,3.0,264,Medium,July,Monday,22,False,Medium
Zepto,2024-07-23,Eggs,Poultry,Bangalore,104,3,9,Upi,4.0,312,Fast,July,Tuesday,23,False,High
Zepto,2024-07-24,Butter,Dairy,Delhi,181,4,17,Upi,5.0,724,Medium,July,Wednesday,24,False,High
Zepto,2024-07-25,Coke,Beverages,Mumbai,235,2,20,Card,3.0,470,Medium,July,Thursday,25,False,Medium
Zepto,2024-07-26,Bread,Bakery,Chennai,78,3,11,Card,3.0,234,Fast,July,Friday,26,False,Medium
Blinkit,2024-04-01,Eggs,Poultry,Bangalore,120,2,19,Card,2.0,240,Medium,April,Monday,1,False,Low
Zepto,2024-04-02,Bread,Bakery,Delhi,108,5,19,Upi,3.0,540,Medium,April,Tuesday,2,False,Medium
Zepto,2024-04-03,Coke,Beverages,Mumbai,238,4,20,Upi,5.0,952,Medium,April,Wednesday,3,False,High
Blinkit,2024-04-04,Coke,Beverages,Mumbai,69,2,11,Card,2.0,138,Fast,April,Thursday,4,False,Low
Zepto,2024-04-05,Biscuits,Bakery,Chennai,123,1,15,Cod,5.0,123,Medium,April,Friday,5,False,High
Blinkit,2024-04-06,Milk,Dairy,Bangalore,209,3,25,Card,3.0,627,Slow,April,Saturday,6,True,Medium
Blinkit,2024-04-07,Milk,Dairy,Chennai,182,3,17,Upi,3.0,546,Medium,April,Sunday,7,True,Medium
Blinkit,2024-04-08,Biscuits,Bakery,Bangalore,131,2,11,Upi,5.0,262,Fast,April,Monday,8,False,High
Blinkit,2024-04-09,Paneer,Dairy,Delhi,205,3,10,Cod,3.0,615,Fast,April,Tuesday,9,False,Medium
Blinkit,2024-04-10,Atta,Grains,Mumbai,158,4,24,Cod,4.0,632,Slow,April,Wednesday,10,False,High
Zepto,2024-04-11,Butter,Dairy,Bangalore,54,2,19,Card,5.0,108,Medium,April,Thursday,11,False,High
Zepto,2024-04-12,Atta,Grains,Delhi,40,1,15,Card,3.0,40,Medium,April,Friday,12,False,Medium
Blinkit,2024-04-13,Butter,Dairy,Mumbai,216,4,12,Upi,1.0,864,Fast,April,Saturday,13,True,Low
Zepto,2024-04-14,Atta,Grains,Bangalore,236,2,15,Card,5.0,472,Medium,April,Sunday,14,True,High
Zepto,2024-04-15,Biscuits,Bakery,Delhi,166,1,7,Card,3.0,166,Fast,April,Monday,15,False,Medium
Blinkit,2024-04-16,Juice,Beverages,Mumbai,77,1,21,Upi,5.0,77,Slow,April,Tuesday,16,False,High
Zepto,2024-04-17,Rice,Grains,Mumbai,243,5,12,Card,3.0,1215,Fast,April,Wednesday,17,False,Medium
Blinkit,2024-04-18,Biscuits,Bakery,Hyderabad,42,4,20,Card,3.0,168,Medium,April,Thursday,18,False,Medium
Blinkit,2024-04-19,Rice,Grains,Mumbai,100,2,15,Card,3.0,200,Medium,April,Friday,19,False,Medium
Blinkit,2024-04-20,Biscuits,Bakery,Bangalore,190,3,12,Cod,3.0,570,Fast,April,Saturday,20,True,Medium
Blinkit,2024-04-21,Biscuits,Bakery,Chennai,144,4,19,Upi,2.0,576,Medium,April,Sunday,21,True,Low
Zepto,2024-04-22,Paneer,Dairy,Chennai,122,5,10,Card,3.0,610,Fast,April,Monday,22,False,Medium
Blinkit,2024-04-23,Juice,Beverages,Bangalore,196,2,23,Card,1.0,392,Slow,April,Tuesday,23,False,Low
Blinkit,2024-04-24,Rice,Grains,Hyderabad,180,1,22,Card,2.0,180,Slow,April,Wednesday,24,False,Low
Blinkit,2024-04-25,Eggs,Poultry,Hyderabad,39,5,14,Card,5.0,195,Fast,April,Thursday,25,False,High
Blinkit,2024-04-26,Milk,Dairy,Delhi,115,5,11,Upi,5.0,575,Fast,April,Friday,26,False,High
Zepto,2024-04-27,Coke,Beverages,Mumbai,151,5,14,Card,3.0,755,Fast,April,Saturday,27,True,Medium
Zepto,2024-04-28,Coke,Beverages,Hyderabad,193,5,12,Upi,4.0,965,Fast,April,Sunday,28,True,High
Blinkit,2024-04-29,Butter,Dairy,Chennai,184,2,15,Upi,2.0,368,Medium,April,Monday,29,False,Low
Blinkit,2024-04-30,Butter,Dairy,Mumbai,151,3,20,Upi,5.0,453,Medium,April,Tuesday,30,False,High
Blinkit,2024-05-01,Paneer,Dairy,Chennai,213,3,25,Card,2.0,639,Slow,May,Wednesday,1,False,Low
Zepto,2024-05-02,Paneer,Dairy,Chennai,194,5,17,Card,4.0,970,Medium,May,Thursday,2,False,High
Zepto,2024-05-03,Juice,Beverages,Chennai,162,3,20,Upi,4.0,486,Medium,May,Friday,3,False,High
Zepto,2024-05-04,Eggs,Poultry,Delhi,213,3,12,Upi,1.0,639,Fast,May,Saturday,4,True,Low
Blinkit,2024-05-05,Coke,Beverages,Hyderabad,219,1,25,Card,1.0,219,Slow,May,Sunday,5,True,Low
Zepto,2024-05-06,Coke,Beverages,Bangalore,248,4,16,Cod,2.0,992,Medium,May,Monday,6,False,Low
Zepto,2024-05-07,Butter,Dairy,Hyderabad,152,1,12,Card,5.0,152,Fast,May,Tuesday,7,False,High
Zepto,2024-05-08,Biscuits,Bakery,Bangalore,47,5,8,Card,2.0,235,Fast,May,Wednesday,8,False,Low
Zepto,2024-05-09,Butter,Dairy,Mumbai,63,1,15,Upi,3.0,63,Medium,May,Thursday,9,False,Medium
Zepto,2024-05-10,Atta,Grains,Chennai,224,1,8,Upi,3.0,224,Fast,May,Friday,10,False,Medium
Zepto,2024-05-11,Atta,Grains,Hyderabad,49,4,9,Card,4.0,196,Fast,May,Saturday,11,True,High
Zepto,2024-05-12,Snacks,Snacks,Chennai,53,2,18,Upi,2.0,106,Medium,May,Sunday,12,True,Low
Zepto,2024-05-13,Milk,Dairy,Mumbai,247,2,13,Card,1.0,494,Fast,May,Monday,13,False,Low
Blinkit,2024-05-14,Milk,Dairy,Hyderabad,143,2,24,Upi,3.0,286,Slow,May,Tuesday,14,False,Medium
Zepto,2024-05-15,Eggs,Poultry,Bangalore,192,4,10,Cod,1.0,768,Fast,May,Wednesday,15,False,Low
Zepto,2024-05-16,Juice,Beverages,Hyderabad,248,1,18,Cod,1.0,248,Medium,May,Thursday,16,False,Low
Zepto,2024-05-17,Biscuits,Bakery,Bangalore,88,2,15,Cod,4.0,176,Medium,May,Friday,17,False,High
Zepto,2024-05-18,Milk,Dairy,Bangalore,45,2,11,Upi,5.0,90,Fast,May,Saturday,18,True,High
Blinkit,2024-05-19,Butter,Dairy,Bangalore,226,4,15,Upi,3.0,904,Medium,May,Sunday,19,True,Medium
Blinkit,2024-05-20,Snacks,Snacks,Delhi,74,2,23,Card,3.0,148,Slow,May,Monday,20,False,Medium
Zepto,2024-05-21,Coke,Beverages,Hyderabad,118,5,16,Upi,5.0,590,Medium,May,Tuesday,21,False,High
Blinkit,2024-05-22,Coke,Beverages,Bangalore,111,4,17,Upi,4.0,444,Medium,May,Wednesday,22,False,High
Blinkit,2024-05-23,Eggs,Poultry,Delhi,241,5,15,Cod,5.0,1205,Medium,May,Thursday,23,False,High
Zepto,2024-05-24,Bread,Bakery,Mumbai,155,4,7,Card,3.0,620,Fast,May,Friday,24,False,Medium
Blinkit,2024-05-25,Snacks,Snacks,Hyderabad,161,3,20,Card,3.0,483,Medium,May,Saturday,25,True,Medium
Zepto,2024-05-26,Eggs,Poultry,Hyderabad,236,4,16,Card,4.0,944,Medium,May,Sunday,26,True,High
Zepto,2024-05-27,Biscuits,Bakery,Chennai,117,5,19,Upi,5.0,585,Medium,May,Monday,27,False,High
Blinkit,2024-05-28,Biscuits,Bakery,Delhi,36,5,19,Cod,3.0,180,Medium,May,Tuesday,28,False,Medium
Zepto,2024-05-29,Biscuits,Bakery,Mumbai,115,2,9,Cod,2.0,230,Fast,May,Wednesday,29,False,Low
Zepto,2024-05-30,Paneer,Dairy,Bangalore,137,3,12,Upi,2.0,411,Fast,May,Thursday,30,False,Low
Zepto,2024-05-31,Coke,Beverages,Chennai,203,3,15,Card,2.0,609,Medium,May,Friday,31,False,Low
Blinkit,2024-06-01,Milk,Dairy,Delhi,40,5,18,Card,1.0,200,Medium,June,Saturday,1,True,Low
Blinkit,2024-06-02,Coke,Beverages,Mumbai,132,5,21,Card,4.0,660,Slow,June,Sunday,2,True,High
Zepto,2024-06-03,Coke,Beverages,Hyderabad,145,4,8,Upi,4.0,580,Fast,June,Monday,3,False,High
Zepto,2024-06-04,Paneer,Dairy,Bangalore,73,3,8,Upi,3.0,219,Fast,June,Tuesday,4,False,Medium
Zepto,2024-06-05,Butter,Dairy,Hyderabad,108,4,8,Cod,3.0,432,Fast,June,Wednesday,5,False,Medium
Zepto,2024-06-06,Paneer,Dairy,Mumbai,127,2,11,Upi,2.0,254,Fast,June,Thursday,6,False,Low
Zepto,2024-06-07,Atta,Grains,Chennai,236,2,8,Card,3.0,472,Fast,June,Friday,7,False,Medium
Zepto,2024-06-08,Coke,Beverages,Mumbai,50,1,13,Card,3.0,50,Fast,June,Saturday,8,True,Medium
Blinkit,2024-06-09,Biscuits,Bakery,Mumbai,82,4,25,Upi,3.0,328,Slow,June,Sunday,9,True,Medium
Blinkit,2024-06-10,Paneer,Dairy,Mumbai,148,1,14,Cod,5.0,148,Fast,June,Monday,10,False,High
Zepto,2024-06-11,Eggs,Poultry,Mumbai,53,4,17,Card,3.0,212,Medium,June,Tuesday,11,False,Medium
Zepto,2024-06-12,Rice,Grains,Mumbai,127,4,11,Card,2.0,508,Fast,June,Wednesday,12,False,Low
Blinkit,2024-06-13,Butter,Dairy,Bangalore,59,2,12,Cod,4.0,118,Fast,June,Thursday,13,False,High
Zepto,2024-06-14,Bread,Bakery,Chennai,228,4,19,Upi,3.0,912,Medium,June,Friday,14,False,Medium
Blinkit,2024-06-15,Rice,Grains,Hyderabad,157,3,21,Upi,5.0,471,Slow,June,Saturday,15,True,High
Blinkit,2024-06-16,Paneer,Dairy,Chennai,146,2,14,Upi,3.0,292,Fast,June,Sunday,16,True,Medium
Blinkit,2024-06-17,Biscuits,Bakery,Hyderabad,175,2,23,Card,2.0,350,Slow,June,Monday,17,False,Low
Blinkit,2024-06-18,Rice,Grains,Hyderabad,236,1,10,Upi,3.0,236,Fast,June,Tuesday,18,False,Medium
Blinkit,2024-06-19,Juice,Beverages,Hyderabad,171,4,21,Upi,4.0,684,Slow,June,Wednesday,19,False,High
Zepto,2024-06-20,Butter,Dairy,Hyderabad,30,3,16,Upi,3.0,90,Medium,June,Thursday,20,False,Medium
Blinkit,2024-06-21,Milk,Dairy,Delhi,39,5,25,Cod,2.0,195,Slow,June,Friday,21,False,Low
Blinkit,2024-06-22,Rice,Grains,Bangalore,165,3,13,Cod,3.0,495,Fast,June,Saturday,22,True,Medium
Blinkit,2024-06-23,Milk,Dairy,Mumbai,40,2,14,Card,5.0,80,Fast,June,Sunday,23,True,High
Blinkit,2024-06-24,Rice,Grains,Hyderabad,164,2,19,Card,2.0,328,Medium,June,Monday,24,False,Low
Blinkit,2024-06-25,Atta,Grains,Chennai,94,5,18,Card,1.0,470,Medium,June,Tuesday,25,False,Low
Blinkit,2024-06-26,Milk,Dairy,Chennai,52,4,24,Upi,4.0,208,Slow,June,Wednesday,26,False,High
Blinkit,2024-06-27,Coke,Beverages,Mumbai,135,5,23,Upi,4.0,675,Slow,June,Thursday,27,False,High
Blinkit,2024-06-28,Eggs,Poultry,Mumbai,210,2,21,Upi,1.0,420,Slow,June,Friday,28,False,Low
Blinkit,2024-06-29,Biscuits,Bakery,Mumbai,160,2,10,Card,5.0,320,Fast,June,Saturday,29,True,High
Blinkit,2024-06-30,Juice,Beverages,Mumbai,199,1,24,Upi,4.0,199,Slow,June,Sunday,30,True,High
Blinkit,2024-07-01,Coke,Beverages,Delhi,188,4,21,Upi,2.0,752,Slow,July,Monday,1,False,Low
Blinkit,2024-07-02,Atta,Grains,Delhi,152,1,23,Upi,2.0,152,Slow,July,Tuesday,2,False,Low
Zepto,2024-07-03,Eggs,Poultry,Mumbai,139,4,15,Cod,3.0,556,Medium,July,Wednesday,3,False,Medium
Blinkit,2024-07-04,Biscuits,Bakery,Bangalore,74,3,22,Cod,3.0,222,Slow,July,Thursday,4,False,Medium
Zepto,2024-07-05,Milk,Dairy,Hyderabad,235,4,7,Cod,2.0,940,Fast,July,Friday,5,False,Low
Blinkit,2024-07-06,Atta,Grains,Mumbai,204,4,21,Upi,1.0,816,Slow,July,Saturday,6,True,Low
Blinkit,2024-07-07,Atta,Grains,Hyderabad,234,3,17,Cod,5.0,702,Medium,July,Sunday,7,True,High
Zepto,2024-07-08,Atta,Grains,Mumbai,208,5,17,Cod,4.0,1040,Medium,July,Monday,8,False,High
Blinkit,2024-07-09,Juice,Beverages,Hyderabad,117,1,21,Upi,4.0,117,Slow,July,Tuesday,9,False,High
Blinkit,2024-07-10,Eggs,Poultry,Bangalore,137,4,11,Cod,2.0,548,Fast,July,Wednesday,10,False,Low
Zepto,2024-07-11,Juice,Beverages,Hyderabad,93,1,12,Card,1.0,93,Fast,July,Thursday,11,False,Low
Blinkit,2024-07-12,Biscuits,Bakery,Delhi,160,4,15,Cod,3.0,640,Medium,July,Friday,12,False,Medium
Blinkit,2024-07-13,Snacks,Snacks,Chennai,199,4,13,Upi,1.0,796,Fast,July,Saturday,13,True,Low
Blinkit,2024-07-14,Bread,Bakery,Mumbai,168,1,23,Upi,5.0,168,Slow,July,Sunday,14,True,High
Blinkit,2024-07-15,Butter,Dairy,Mumbai,87,1,11,Card,1.0,87,Fast,July,Monday,15,False,Low
Blinkit,2024-07-16,Eggs,Poultry,Chennai,156,5,14,Upi,4.0,780,Fast,July,Tuesday,16,False,High
Zepto,2024-07-17,Snacks,Snacks,Bangalore,232,2,15,Upi,5.0,464,Medium,July,Wednesday,17,False,High
Blinkit,2024-07-18,Eggs,Poultry,Bangalore,151,1,19,Cod,3.0,151,Medium,July,Thursday,18,False,Medium
Zepto,2024-07-19,Paneer,Dairy,Delhi,110,3,17,Card,2.0,330,Medium,July,Friday,19,False,Low
Blinkit,2024-07-20,Rice,Grains,Bangalore,100,5,23,Card,3.0,500,Slow,July,Saturday,20,True,Medium
Zepto,2024-07-21,Paneer,Dairy,Mumbai,227,5,13,Card,3.0,1135,Fast,July,Sunday,21,True,Medium
Blinkit,2024-07-22,Milk,Dairy,Mumbai,154,2,15,Upi,1.0,308,Medium,July,Monday,22,False,Low
Zepto,2024-07-23,Bread,Bakery,Chennai,83,2,18,Upi,1.0,166,Medium,July,Tuesday,23,False,Low
Zepto,2024-07-24,Atta,Grains,Mumbai,45,2,11,Cod,5.0,90,Fast,July,Wednesday,24,False,High
Blinkit,2024-07-25,Atta,Grains,Delhi,216,1,13,Upi,4.0,216,Fast,July,Thursday,25,False,High
Blinkit,2024-07-26,Bread,Bakery,Delhi,199,4,12,Upi,2.0,796,Fast,July,Friday,26,False,Low
Blinkit,2024-07-27,Paneer,Dairy,Hyderabad,192,5,17,Card,5.0,960,Medium,July,Saturday,27,True,High
Blinkit,2024-07-28,Coke,Beverages,Delhi,198,1,17,Upi,4.0,198,Medium,July,Sunday,28,True,High
Blinkit,2024-07-29,Biscuits,Bakery,Chennai,198,1,22,Upi,3.0,198,Slow,July,Monday,29,False,Medium
Blinkit,2024-07-30,Milk,Dairy,Chennai,248,5,12,Upi,1.0,1240,Fast,July,Tuesday,30,False,Low
Zepto,2024-07-31,Milk,Dairy,Mumbai,83,5,20,Cod,3.0,415,Medium,July,Wednesday,31,False,Medium
Zepto,2024-08-01,Eggs,Poultry,Bangalore,146,4,17,Upi,5.0,584,Medium,August,Thursday,1,False,High
Blinkit,2024-08-02,Milk,Dairy,Mumbai,180,2,16,Cod,1.0,360,Medium,August,Friday,2,False,Low
Blinkit,2024-08-03,Juice,Beverages,Bangalore,106,3,23,Card,2.0,318,Slow,August,Saturday,3,True,Low
Zepto,2024-08-04,Snacks,Snacks,Chennai,68,5,19,Cod,2.0,340,Medium,August,Sunday,4,True,Low
Blinkit,2024-08-05,Biscuits,Bakery,Hyderabad,65,4,12,Cod,3.0,260,Fast,August,Monday,5,False,Medium
Blinkit,2024-08-06,Bread,Bakery,Chennai,167,2,12,Card,5.0,334,Fast,August,Tuesday,6,False,High
Zepto,2024-08-07,Butter,Dairy,Mumbai,221,2,16,Card,4.0,442,Medium,August,Wednesday,7,False,High
Zepto,2024-08-08,Bread,Bakery,Bangalore,245,5,12,Upi,3.0,1225,Fast,August,Thursday,8,False,Medium
Blinkit,2024-08-09,Rice,Grains,Bangalore,189,1,20,Cod,4.0,189,Medium,August,Friday,9,False,High
Blinkit,2024-08-10,Butter,Dairy,Mumbai,181,5,17,Card,1.0,905,Medium,August,Saturday,10,True,Low
Blinkit,2024-08-11,Coke,Beverages,Bangalore,202,4,15,Cod,3.0,808,Medium,August,Sunday,11,True,Medium
Zepto,2024-08-12,Butter,Dairy,Mumbai,150,5,8,Card,3.0,750,Fast,August,Monday,12,False,Medium
Zepto,2024-08-13,Butter,Dairy,Delhi,177,1,20,Upi,1.0,177,Medium,August,Tuesday,13,False,Low
Zepto,2024-08-14,Snacks,Snacks,Bangalore,188,4,8,Cod,3.0,752,Fast,August,Wednesday,14,False,Medium
Blinkit,2024-08-15,Atta,Grains,Delhi,141,2,21,Cod,5.0,282,Slow,August,Thursday,15,False,High
Zepto,2024-08-16,Rice,Grains,Hyderabad,114,2,7,Cod,3.0,228,Fast,August,Friday,16,False,Medium
Zepto,2024-08-17,Snacks,Snacks,Chennai,116,2,14,Card,5.0,232,Fast,August,Saturday,17,True,High
Blinkit,2024-08-18,Bread,Bakery,Bangalore,178,5,10,Upi,3.0,890,Fast,August,Sunday,18,True,Medium
Zepto,2024-08-19,Paneer,Dairy,Mumbai,249,5,9,Card,5.0,1245,Fast,August,Monday,19,False,High
Blinkit,2024-08-20,Eggs,Poultry,Delhi,193,2,12,Upi,3.0,386,Fast,August,Tuesday,20,False,Medium
Zepto,2024-08-21,Paneer,Dairy,Chennai,68,2,18,Card,3.0,136,Medium,August,Wednesday,21,False,Medium
Zepto,2024-08-22,Snacks,Snacks,Chennai,152,1,12,Cod,3.0,152,Fast,August,Thursday,22,False,Medium
Blinkit,2024-08-23,Paneer,Dairy,Bangalore,236,4,23,Card,3.0,944,Slow,August,Friday,23,False,Medium
Zepto,2024-08-24,Rice,Grains,Hyderabad,234,4,17,Upi,3.0,936,Medium,August,Saturday,24,True,Medium
Zepto,2024-08-25,Juice,Beverages,Mumbai,154,3,20,Card,5.0,462,Medium,August,Sunday,25,True,High
Blinkit,2024-08-26,Butter,Dairy,Bangalore,211,3,20,Card,4.0,633,Medium,August,Monday,26,False,High
Blinkit,2024-08-27,Milk,Dairy,Hyderabad,146,5,23,Cod,5.0,730,Slow,August,Tuesday,27,False,High
Zepto,2024-08-28,Biscuits,Bakery,Delhi,32,1,18,Card,4.0,32,Medium,August,Wednesday,28,False,High
Zepto,2024-08-29,Snacks,Snacks,Mumbai,228,4,16,Cod,2.0,912,Medium,August,Thursday,29,False,Low
Zepto,2024-08-30,Milk,Dairy,Chennai,173,4,18,Card,2.0,692,Medium,August,Friday,30,False,Low
Zepto,2024-08-31,Butter,Dairy,Bangalore,136,4,11,Upi,3.0,544,Fast,August,Saturday,31,True,Medium
Zepto,2024-09-01,Bread,Bakery,Delhi,81,1,8,Upi,2.0,81,Fast,September,Sunday,1,True,Low
Blinkit,2024-09-02,Biscuits,Bakery,Delhi,122,1,24,Upi,1.0,122,Slow,September,Monday,2,False,Low
Zepto,2024-09-03,Butter,Dairy,Mumbai,54,5,9,Cod,1.0,270,Fast,September,Tuesday,3,False,Low
Zepto,2024-09-04,Milk,Dairy,Delhi,213,4,9,Cod,3.0,852,Fast,September,Wednesday,4,False,Medium
Zepto,2024-09-05,Bread,Bakery,Bangalore,183,5,20,Upi,3.0,915,Medium,September,Thursday,5,False,Medium
Blinkit,2024-09-06,Rice,Grains,Delhi,131,3,18,Upi,3.0,393,Medium,September,Friday,6,False,Medium
Zepto,2024-09-07,Juice,Beverages,Hyderabad,45,5,16,Cod,2.0,225,Medium,September,Saturday,7,True,Low
Zepto,2024-09-08,Eggs,Poultry,Hyderabad,138,4,18,Cod,4.0,552,Medium,September,Sunday,8,True,High
Zepto,2024-09-09,Butter,Dairy,Bangalore,162,5,14,Cod,2.0,810,Fast,September,Monday,9,False,Low
Zepto,2024-09-10,Rice,Grains,Mumbai,243,5,16,Card,1.0,1215,Medium,September,Tuesday,10,False,Low
Blinkit,2024-09-11,Milk,Dairy,Delhi,162,2,12,Card,3.0,324,Fast,September,Wednesday,11,False,Medium
Blinkit,2024-09-12,Eggs,Poultry,Chennai,232,3,13,Upi,1.0,696,Fast,September,Thursday,12,False,Low
Zepto,2024-09-13,Coke,Beverages,Hyderabad,187,3,13,Upi,5.0,561,Fast,September,Friday,13,False,High
Blinkit,2024-09-14,Atta,Grains,Delhi,124,1,19,Upi,2.0,124,Medium,September,Saturday,14,True,Low
Blinkit,2024-09-15,Rice,Grains,Mumbai,177,5,25,Upi,2.0,885,Slow,September,Sunday,15,True,Low
Blinkit,2024-09-16,Butter,Dairy,Bangalore,104,3,23,Upi,2.0,312,Slow,September,Monday,16,False,Low
Blinkit,2024-09-17,Biscuits,Bakery,Hyderabad,223,2,13,Upi,3.0,446,Fast,September,Tuesday,17,False,Medium
Blinkit,2024-09-18,Eggs,Poultry,Chennai,139,3,16,Cod,2.0,417,Medium,September,Wednesday,18,False,Low
Zepto,2024-09-19,Biscuits,Bakery,Bangalore,44,4,8,Cod,1.0,176,Fast,September,Thursday,19,False,Low
Blinkit,2024-09-20,Eggs,Poultry,Mumbai,244,1,22,Card,1.0,244,Slow,September,Friday,20,False,Low
Zepto,2024-09-21,Juice,Beverages,Bangalore,191,5,18,Cod,4.0,955,Medium,September,Saturday,21,True,High
Blinkit,2024-09-22,Biscuits,Bakery,Delhi,75,1,23,Upi,1.0,75,Slow,September,Sunday,22,True,Low
Zepto,2024-09-23,Coke,Beverages,Hyderabad,152,2,15,Upi,1.0,304,Medium,September,Monday,23,False,Low
Blinkit,2024-09-24,Biscuits,Bakery,Delhi,173,3,16,Card,2.0,519,Medium,September,Tuesday,24,False,Low
Zepto,2024-09-25,Coke,Beverages,Hyderabad,246,4,20,Cod,1.0,984,Medium,September,Wednesday,25,False,Low
Zepto,2024-09-26,Juice,Beverages,Chennai,99,4,7,Upi,4.0,396,Fast,September,Thursday,26,False,High
